whiskey,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19
Baker's 107,oak,vanilla,caramel,cinnamon,peanut,spicy,sugar,corn,nutty,yeast,dry,orange,tannic,pepper,syrup,fruit,honey,bitter,candy,wood,1.3478260869565215,1.0869565217391304,0.9565217391304348,0.8260869565217391,0.7826086956521741,0.6521739130434783,0.5652173913043478,0.5652173913043478,0.5217391304347826,0.4782608695652174,0.4782608695652174,0.39130434782608703,0.3478260869565217,0.3478260869565217,0.3478260869565217,0.3043478260869565,0.3043478260869565,0.3043478260869565,0.3043478260869565,0.3043478260869565
Balblair 1990 2nd Release,sherry,spicy,chocolate,oak,dry,fruit,orange,sugar,cinnamon,tobacco,vanilla,grassy,bitter,citrus,wood,earth,tannic,cherry,banana,cream,2.0,1.75,1.5,1.25,1.25,1.125,1.0,0.875,0.875,0.75,0.75,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.375
Balcones Brimstone,smoky,corn,oak,mesquite,dry,pepper,ash,char,fruit,bonfire,root,peaty,salty,honey,caramel,vegetal,peanut,vanilla,burnt,full,2.571428571428572,1.2142857142857142,1.2142857142857142,0.7857142857142857,0.6428571428571429,0.5,0.5,0.5,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
Balcones Texas Single Malt,malt,oak,vanilla,honey,spicy,wood,cinnamon,chocolate,fruit,barley,char,sugar,floral,rich,orange,bitter,caramel,clove,butter,citrus,1.8,1.3,1.3,1.2,1.0,1.0,0.8,0.8,0.6,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3
Balvenie 12 Doublewood,vanilla,sherry,honey,spicy,oak,fruit,apple,malt,caramel,wood,dry,cinnamon,cream,raisin,pear,bitter,citrus,cask,pepper,chocolate,1.3125,1.2875,1.2875,0.9375,0.925,0.8625,0.4625,0.3875,0.3875,0.3625,0.35,0.35,0.325,0.275,0.2625,0.2125,0.2,0.2,0.1875,0.1875
Balvenie 12 Single Barrel First Fill,vanilla,honey,oak,apple,spicy,malt,pepper,cinnamon,cask,fruit,banana,caramel,toffee,citrus,dry,sugar,orange,floral,chocolate,heather,1.6666666666666667,1.6666666666666667,1.4285714285714286,1.0476190476190477,1.0476190476190477,0.8095238095238095,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.4761904761904762,0.4761904761904762,0.42857142857142855,0.3809523809523809,0.3809523809523809,0.3809523809523809,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2380952380952381,0.2380952380952381
Balvenie 14 Caribbean Cask,spicy,rum,sugar,vanilla,fruit,oak,honey,caramel,cinnamon,cask,apple,tropical,malt,pepper,toffee,banana,cream,wood,dry,molasses,1.4307692307692308,1.353846153846154,1.2615384615384615,1.1230769230769229,0.8153846153846154,0.7230769230769231,0.7230769230769231,0.6461538461538462,0.6153846153846154,0.4615384615384616,0.4153846153846154,0.4,0.38461538461538464,0.38461538461538464,0.3692307692307693,0.3384615384615385,0.3230769230769231,0.2923076923076923,0.2769230769230769,0.2307692307692308
Balvenie 15 Single Barrel,vanilla,honey,oak,apple,spicy,pepper,fruit,orange,sugar,malt,lemon,floral,caramel,citrus,cream,dry,cinnamon,bitter,wood,cask,1.7941176470588236,1.5588235294117647,1.088235294117647,0.9117647058823528,0.7647058823529411,0.6470588235294118,0.5588235294117647,0.5588235294117647,0.5,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.29411764705882354
Balvenie 15 Single Barrel Sherry Cask,sherry,fruit,spicy,honey,oak,raisin,chocolate,leather,dry,earth,cinnamon,malt,nutty,caramel,orange,rich,cherry,bitter,vanilla,cask,1.625,1.1875,1.125,0.875,0.75,0.75,0.75,0.5625,0.5625,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.3125,0.3125,0.3125,0.3125
Balvenie 17 Doublewood,honey,oak,sherry,fruit,vanilla,dry,cask,apple,wood,spicy,cream,pepper,cinnamon,sugar,raisin,pear,orange,nutty,banana,caramel,1.391304347826087,1.3043478260869563,1.2608695652173914,1.0869565217391304,1.0434782608695652,0.9130434782608696,0.8260869565217391,0.7391304347826086,0.6521739130434783,0.6086956521739131,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.39130434782608703,0.3478260869565217,0.3478260869565217
Balvenie 17 Madeira Cask,madeira,honey,winey,dry,oak,vanilla,cask,orange,grape,spicy,fruit,malt,syrup,apple,sugar,chocolate,caramel,tart,strawberry,pear,1.625,1.625,1.5,1.25,1.125,1.125,1.0,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375
Balvenie 17 Peated Cask,smoky,peaty,honey,oak,spicy,vanilla,wood,fruit,cask,pepper,ash,citrus,malt,bitter,dry,leather,grassy,toffee,tobacco,lemon,1.8823529411764703,1.8823529411764703,1.5882352941176472,1.2352941176470589,0.7647058823529411,0.5882352941176471,0.5294117647058824,0.5294117647058824,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4117647058823529,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.2352941176470588,0.2352941176470588
Balvenie 21 Portwood,honey,spicy,fruit,oak,port,dry,vanilla,cinnamon,chocolate,bitter,raisin,floral,wood,rich,grape,cream,toffee,malt,sugar,winey,1.1290322580645162,0.967741935483871,0.967741935483871,0.9032258064516128,0.8387096774193549,0.7096774193548387,0.6774193548387096,0.5806451612903226,0.5483870967741935,0.5483870967741935,0.4838709677419355,0.4516129032258064,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.3870967741935484,0.3870967741935484,0.3548387096774194,0.3225806451612903
Balvenie Tun 1401 Batch #3,oak,sherry,spicy,honey,fruit,bitter,vanilla,malt,pepper,chocolate,wood,cinnamon,cask,sugar,syrup,toffee,leather,full,thick,floral,2.3076923076923075,1.9230769230769231,1.1538461538461535,1.0769230769230769,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.4615384615384616,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.3076923076923077
Basil Hayden's,spicy,oak,vanilla,caramel,cinnamon,corn,dry,cherry,basil,orange,peanut,apple,nutty,floral,yeast,bitter,pepper,metallic,wood,paprika,1.5333333333333334,1.4666666666666666,1.0666666666666669,0.7333333333333333,0.6,0.4,0.4,0.4,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2,0.2
BenRiach 10 Curiositas,peaty,smoky,vanilla,honey,fruit,apple,malt,pepper,spicy,wood,sugar,dry,oak,bitter,medicinal,lemon,grassy,pear,floral,cask,2.875,2.0,1.1875,1.0625,1.0625,0.875,0.6875,0.6875,0.5625,0.5,0.4375,0.4375,0.4375,0.4375,0.375,0.375,0.375,0.3125,0.3125,0.3125
BenRiach 12,honey,apple,vanilla,fruit,malt,spicy,oak,cherry,cream,wood,ginger,pepper,pear,cask,nutty,chocolate,sugar,dry,pineapple,floral,1.6666666666666667,1.6666666666666667,1.4166666666666667,1.4166666666666667,1.0,1.0,0.9166666666666666,0.6666666666666666,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
BenRiach 12 Importanticus Fumosus,peaty,smoky,chocolate,port,fruit,jelly,pepper,ginger,sherry,floral,winey,earth,sea,salty,grassy,oily,dry,iodine,apricot,vanilla,2.0,1.75,0.75,0.75,0.625,0.5,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25
BenRiach 12 Sherry Matured,sherry,fruit,oak,spicy,chocolate,cinnamon,dry,raisin,caramel,cherry,cask,grape,orange,strawberry,wood,honey,bitter,walnut,pepper,sugar,2.9285714285714284,1.2857142857142858,1.0714285714285714,1.0,1.0,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715
BenRiach 16,vanilla,honey,fruit,oak,apple,smoky,dry,bitter,caramel,malt,cream,spicy,earth,raisin,milk,floral,pear,pineapple,plum,strawberry,2.0,1.4444444444444444,1.3333333333333333,1.2222222222222223,1.0,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
BenRiach 17 Solstice,peaty,smoky,port,fruit,berry,chocolate,vanilla,pepper,raspberry,earth,spicy,strawberry,honey,oak,cherry,cinnamon,caramel,cask,salty,grape,2.2758620689655173,2.2068965517241383,1.3448275862068966,1.2413793103448276,0.8965517241379308,0.6896551724137931,0.6206896551724138,0.5862068965517241,0.5172413793103449,0.5172413793103449,0.4827586206896552,0.4482758620689655,0.4482758620689655,0.4137931034482759,0.4137931034482759,0.3793103448275862,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966
Benrinnes 14 1999 Lady of the Glen,sherry,oak,chocolate,dry,pepper,raisin,spicy,cask,butter,orange,apple,cherry,raspberry,caramel,toffee,fruit,rich,sugar,vanilla,marshmallow,2.5,1.25,1.25,1.125,1.0,0.875,0.875,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375
Benrinnes 23,sherry,wood,cherry,spicy,fruit,oak,chocolate,cinnamon,dry,pepper,rich,smoky,malt,plum,cream,orange,strawberry,leather,toffee,tobacco,2.1875,1.375,1.1875,1.125,1.125,1.0625,1.0625,0.9375,0.8125,0.75,0.6875,0.625,0.625,0.5625,0.5625,0.5,0.5,0.5,0.5,0.4375
Benromach 10,smoky,peaty,sherry,fruit,malt,vanilla,spicy,sugar,dry,apple,salty,oak,honey,pepper,earth,ginger,leather,bitter,wood,caramel,2.1956521739130435,1.2391304347826086,1.1956521739130437,1.1956521739130437,0.9782608695652174,0.8260869565217391,0.7608695652173914,0.5652173913043478,0.5217391304347826,0.5,0.4782608695652174,0.4782608695652174,0.43478260869565216,0.43478260869565216,0.3695652173913043,0.32608695652173914,0.3043478260869565,0.3043478260869565,0.3043478260869565,0.2826086956521739
Benromach 10 100 Proof,smoky,peaty,vanilla,spicy,fruit,sherry,dry,earth,leather,oak,pepper,chocolate,caramel,rich,orange,toffee,salty,raisin,wood,butter,1.8,1.2,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.8,0.8,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4
Bernheim Original Small Batch Wheat Whiskey,wheat,honey,vanilla,caramel,bread,oak,citrus,cinnamon,wood,sugar,spicy,butter,fruit,grainy,cherry,corn,mint,dry,nutmeg,pineapple,1.8333333333333333,1.0,1.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.75,0.75,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333
Black Bottle,smoky,peaty,grainy,vanilla,fruit,honey,pepper,malt,salty,caramel,sea,dry,earth,apple,citrus,medicinal,oak,bitter,vegetal,iodine,1.95,1.6,0.95,0.9,0.75,0.65,0.5,0.45,0.45,0.45,0.4,0.35,0.35,0.35,0.3,0.3,0.3,0.3,0.3,0.25
Black Grouse,smoky,spicy,peaty,grainy,fruit,pepper,ash,vanilla,lime,sherry,apple,raisin,cinnamon,honey,nutmeg,malt,sugar,oak,caramel,syrup,1.6666666666666667,1.2222222222222223,1.1111111111111112,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222
Black Maple Hill,oak,corn,spicy,wood,caramel,sugar,orange,cinnamon,cherry,vanilla,grainy,bitter,fruit,maple,char,mint,dry,honey,apple,candy,1.2142857142857142,1.0714285714285714,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.5,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
Blanton's Original Single Barrel,vanilla,spicy,oak,caramel,corn,fruit,apple,cinnamon,cream,honey,sugar,wood,dry,pepper,orange,cherry,char,bitter,nutmeg,salty,1.5757575757575757,1.5454545454545454,1.2727272727272727,1.0303030303030305,0.9090909090909092,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.5454545454545454,0.5454545454545454,0.5151515151515151,0.4848484848484849,0.4848484848484849,0.4545454545454545,0.4545454545454545,0.42424242424242425,0.3636363636363637,0.30303030303030304,0.30303030303030304,0.2727272727272727
Blanton's Straight from the Barrel,oak,spicy,caramel,vanilla,cherry,sugar,fruit,cinnamon,wood,dry,honey,chocolate,orange,rich,bitter,banana,corn,burnt,tobacco,citrus,1.76,1.56,1.48,1.16,0.96,0.88,0.76,0.68,0.64,0.6,0.56,0.52,0.4,0.36,0.36,0.32,0.32,0.32,0.28,0.28
Booker's 25th Anniversary,oak,caramel,spicy,vanilla,cherry,peanut,chocolate,cinnamon,rich,pepper,raisin,bread,fruit,cayenne,fudge,honey,oily,full,tannic,corn,1.4545454545454546,1.0909090909090908,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.4545454545454545,0.3636363636363637,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
Booker's Bourbon,vanilla,oak,caramel,spicy,cinnamon,peanut,wood,cherry,corn,nutty,apple,butter,dry,pepper,chocolate,fruit,sugar,rich,candy,orange,1.318181818181818,1.25,1.1363636363636365,1.0,0.8181818181818182,0.6136363636363636,0.5681818181818182,0.5454545454545454,0.4772727272727273,0.4318181818181818,0.4318181818181818,0.4090909090909091,0.4090909090909091,0.3636363636363637,0.3636363636363637,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.2954545454545455,0.2954545454545455
Booker's Rye,oak,spicy,chocolate,rich,caramel,fruit,molasses,vanilla,mint,cinnamon,dry,tobacco,pepper,wood,cherry,herbal,anise,butter,corn,dill,2.4,2.2,1.3,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.5,0.4,0.4,0.4,0.3,0.3,0.3
Bowmore 12,smoky,peaty,honey,salty,citrus,caramel,malt,vanilla,pepper,fruit,oak,lemon,apple,wood,ash,spicy,sugar,grassy,dry,orange,2.8484848484848486,1.5757575757575757,0.8787878787878788,0.6060606060606061,0.5757575757575758,0.5151515151515151,0.4848484848484849,0.4848484848484849,0.3939393939393939,0.3939393939393939,0.3636363636363637,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30303030303030304,0.30303030303030304,0.2727272727272727,0.21212121212121213,0.21212121212121213,0.21212121212121213
Bowmore 15 Darkest,smoky,peaty,sherry,chocolate,vanilla,caramel,raisin,dry,fruit,bitter,oak,toffee,salty,orange,apple,medicinal,cask,sugar,earth,cherry,1.6538461538461535,1.5,1.3076923076923077,0.6538461538461539,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5,0.5,0.4615384615384616,0.4230769230769231,0.3461538461538461,0.3461538461538461,0.3461538461538461,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.19230769230769232,0.19230769230769232
Bowmore 15 Laimrig,smoky,sherry,peaty,salty,fruit,cherry,spicy,chocolate,pepper,cinnamon,rich,dry,leather,oak,cask,strawberry,sea,cake,orange,plum,3.25,2.25,1.4166666666666667,1.25,1.0833333333333333,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
Bowmore 18,smoky,peaty,fruit,wood,caramel,leather,chocolate,salty,vanilla,plum,oak,sugar,spicy,dry,pepper,toffee,malt,orange,apple,floral,2.0,1.4666666666666666,1.3333333333333333,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2,0.2,0.2
Bowmore Legend,smoky,peaty,honey,lemon,fruit,malt,wood,burnt,sugar,dry,tobacco,charcoal,earth,syrup,pepper,citrus,brine,caramel,tea,apple,1.4666666666666666,1.1333333333333333,0.6,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2,0.2,0.2,0.2
Bowmore Vault Edition 1st Release,salty,peaty,smoky,vanilla,apple,earth,caramel,brine,popcorn,oily,citrus,malt,sea,honey,wood,ginger,coastal,fruit,cask,lemon,3.75,2.0,1.875,1.625,1.375,1.25,1.25,1.0,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5
Breckenridge Bourbon,spicy,oak,pepper,char,caramel,vanilla,honey,cinnamon,mint,mash,sugar,citrus,wood,corn,grassy,salty,varnish,astringent,floral,chocolate,2.1111111111111107,1.5555555555555556,1.0,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
Bruichladdich 21 Cuvee 407 PX,spicy,oak,rich,sherry,chocolate,cherry,cinnamon,fruit,dry,salty,syrup,winey,pepper,vanilla,cask,raisin,flower,brine,malt,oily,2.375,1.875,1.875,1.625,1.5,1.5,1.125,1.125,1.0,0.875,0.875,0.75,0.75,0.75,0.75,0.625,0.625,0.625,0.625,0.625
Bruichladdich Black Art 2.2,sherry,fruit,oak,winey,spicy,dry,pepper,grape,cinnamon,berry,smoky,salty,tannic,oily,vanilla,wood,peaty,floral,raisin,port,1.8,1.1,0.95,0.9,0.9,0.7,0.65,0.55,0.5,0.5,0.5,0.5,0.45,0.45,0.4,0.4,0.4,0.4,0.35,0.35
Bruichladdich Black Art 3.1,fruit,oak,sherry,winey,dry,strawberry,chocolate,pepper,plum,smoky,spicy,cherry,jam,salty,raisin,grape,caramel,rich,vanilla,malt,1.5789473684210529,1.1052631578947372,1.0,0.8947368421052632,0.8421052631578947,0.7368421052631579,0.6842105263157895,0.6842105263157895,0.631578947368421,0.631578947368421,0.631578947368421,0.5263157894736842,0.4736842105263158,0.4736842105263158,0.4736842105263158,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.3684210526315789
Bruichladdich Black Art 4.1,fruit,spicy,sherry,oak,chocolate,cherry,rich,winey,leather,orange,sugar,salty,plum,honey,malt,dry,thick,cinnamon,lime,tobacco,1.6470588235294117,1.2941176470588236,1.1764705882352942,1.0588235294117647,0.9411764705882352,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.5882352941176471,0.5294117647058824,0.4705882352941176,0.4705882352941176,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.35294117647058826
Bruichladdich Octomore 4.2_167 Comus,peaty,smoky,fruit,cream,ash,citrus,vanilla,thick,honey,salty,apple,floral,winey,pepper,chocolate,leather,oily,sugar,barley,butter,3.2307692307692313,1.2307692307692308,1.1538461538461535,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.4615384615384616,0.4615384615384616,0.4615384615384616,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3076923076923077
